timestamp,sender,message,contact
2022-12-08 18:00:00,Ayush,Haaaa,WhatsApp Chat with Krishna
2022-12-08 18:00:00,Ayush,Are you a fucking idiot,WhatsApp Chat with sehersha
2022-12-08 18:00:00,Ayush,It was so random,WhatsApp Chat with Krishna
2022-12-08 18:01:00,Ayush,That,WhatsApp Chat with Krishna
2022-12-08 18:01:00,Ayush,Huh?,WhatsApp Chat with Krishna
2022-12-08 18:01:00,Ayush,Kya bol rahi hai i,WhatsApp Chat with Krishna
2022-12-08 18:02:00,Ayush,Absolutely in love w thing,WhatsApp Chat with Krishna
2022-12-08 18:03:00,Ayush,Why would there be a next time,WhatsApp Chat with Krishna
2022-12-08 18:04:00,Ayush,Pchhh arey will i not already know,WhatsApp Chat with Krishna
2022-12-08 18:05:00,Ayush,Pchh,WhatsApp Chat with Krishna
2022-12-08 18:05:00,Ayush,the way you said it,WhatsApp Chat with Krishna
2022-12-08 18:05:00,Ayush,Chod,WhatsApp Chat with Krishna
2022-12-08 18:06:00,Ayush,Arey idk,WhatsApp Chat with Krishna
2022-12-08 18:06:00,Ayush,idk how to explain,WhatsApp Chat with Krishna
2022-12-08 18:06:00,Ayush,Chodna,WhatsApp Chat with Krishna
2022-12-08 18:07:00,Ayush,Why would you tell krishna about it,WhatsApp Chat with sehersha
2022-12-08 18:07:00,Ayush,Chill karegi?,WhatsApp Chat with Krishna
2022-12-08 18:07:00,Ayush,.,WhatsApp Chat with sehersha
2022-12-08 18:08:00,Ayush,WHY WOULD YOU,WhatsApp Chat with sehersha
2022-12-08 18:09:00,Ayush,chod,WhatsApp Chat with sehersha
2022-12-08 18:11:00,Ayush,Wow,WhatsApp Chat with Krishna
2022-12-08 18:11:00,Ayush,You don't have to be angry on krishna,WhatsApp Chat with sehersha
2022-12-08 18:12:00,Ayush,Okay,WhatsApp Chat with sehersha
2022-12-08 18:12:00,Ayush,I'm in bus,WhatsApp Chat with Krishna
2022-12-08 18:12:00,Ayush,Coz yk i trusted her with something after a while,WhatsApp Chat with Krishna
2022-12-08 18:13:00,Ayush,Idk,WhatsApp Chat with Krishna
2022-12-08 18:13:00,Ayush,The moment was different,WhatsApp Chat with Krishna
2022-12-08 18:13:00,Ayush,Okay,WhatsApp Chat with Krishna
2022-12-08 18:14:00,Ayush,Am I being a burden,WhatsApp Chat with Krishna
2022-12-08 18:14:00,Ayush,What,WhatsApp Chat with Krishna
2022-12-08 18:14:00,Ayush,Okayy,WhatsApp Chat with Krishna
2022-12-08 18:15:00,Ayush,To EVERYONE,WhatsApp Chat with Krishna
2022-12-08 18:15:00,Ayush,I'm sorry,WhatsApp Chat with Krishna
2022-12-08 18:16:00,Ayush,But from my perspective,WhatsApp Chat with Krishna
2022-12-08 18:16:00,Ayush,It's nothing about us,WhatsApp Chat with Krishna
2022-12-08 18:17:00,Ayush,I don't think I can trust her with anything at this moment,WhatsApp Chat with Krishna
2022-12-08 18:17:00,Ayush,After so many days I decided to share something with her,WhatsApp Chat with Krishna
2022-12-08 18:18:00,Ayush,I'm not comfortable enough to,WhatsApp Chat with Krishna
2022-12-08 18:19:00,Ayush,I'm gonna start crying,WhatsApp Chat with Krishna
2022-12-08 18:19:00,Ayush,I'm in the bus,WhatsApp Chat with Krishna
2022-12-08 18:20:00,Ayush,Send audio msg naa,WhatsApp Chat with Krishna
2022-12-08 18:22:00,Ayush,You aren't the reason,WhatsApp Chat with Krishna
2022-12-08 18:22:00,Ayush,Haaa,WhatsApp Chat with Krishna
2022-12-08 18:22:00,Ayush,Pch stfu nahii,WhatsApp Chat with Krishna
2022-12-08 18:23:00,Ayush,Chup kar yaar,WhatsApp Chat with Krishna
2022-12-08 18:23:00,Ayush,It's not your fault in any way,WhatsApp Chat with Krishna
2022-12-08 18:23:00,Ayush,Can you chill,WhatsApp Chat with Krishna
2022-12-08 18:23:00,Ayush,Idk,WhatsApp Chat with Krishna
2022-12-08 18:24:00,Ayush,I'm sorry for not asking you directly,WhatsApp Chat with Krishna
2022-12-08 18:24:00,Ayush,I love you too,WhatsApp Chat with Krishna
2022-12-08 18:25:00,Ayush,Clg ke bahar why did sehersha call you there,WhatsApp Chat with Krishna
2022-12-08 18:25:00,Ayush,Okay,WhatsApp Chat with Krishna
2022-12-08 18:26:00,Ayush,Ohh,WhatsApp Chat with Krishna
2022-12-08 18:26:00,Ayush,Yes,WhatsApp Chat with Krishna
2022-12-08 18:27:00,Ayush,yeaa,WhatsApp Chat with Krishna
2022-12-08 18:28:00,Ayush,"Krishna, it's weird but I don't like when you're with zaid",WhatsApp Chat with Krishna
2022-12-08 18:29:00,Ayush,Yeah yeah,WhatsApp Chat with Krishna
2022-12-08 18:30:00,Ayush,Gonna go cry for being the one making a big deal out of everything,WhatsApp Chat with Krishna
2022-12-08 18:31:00,Ayush,Don't you dare,WhatsApp Chat with Krishna
2022-12-08 18:32:00,Ayush,Every time I manage to mess things up out of nowhere,WhatsApp Chat with Krishna
2022-12-08 18:32:00,Ayush,NO.,WhatsApp Chat with Krishna
2022-12-08 18:33:00,Ayush,HOW,WhatsApp Chat with Krishna
2022-12-08 18:33:00,Ayush,Asshole you can do it and I can't,WhatsApp Chat with Krishna
2022-12-08 18:35:00,Ayush,You are too too good to lose,WhatsApp Chat with Krishna
2022-12-08 18:35:00,Ayush,chod yaar,WhatsApp Chat with Krishna
2022-12-08 18:36:00,Ayush,"I manage to drag people's mood down, when I'm not in the right state",WhatsApp Chat with Krishna
2022-12-08 18:37:00,Ayush,I'm sorry,WhatsApp Chat with sehersha
2022-12-08 18:38:00,Ayush,Chod chod,WhatsApp Chat with Krishna
2022-12-08 18:39:00,Ayush,Nahii plss,WhatsApp Chat with Krishna
2022-12-08 18:39:00,Ayush,"Mera kal raat ko meeting tha, i didn't get sleep",WhatsApp Chat with Krishna
2022-12-08 18:40:00,Ayush,I'm very tired,WhatsApp Chat with Krishna
2022-12-08 18:41:00,Ayush,I can't speak,WhatsApp Chat with Krishna
2022-12-08 18:41:00,Ayush,KRISHNA,WhatsApp Chat with Krishna
2022-12-08 18:41:00,Ayush,KRISHNA,WhatsApp Chat with Krishna
2022-12-08 18:42:00,Ayush,I'm in the bus,WhatsApp Chat with Krishna
2022-12-08 18:42:00,Ayush,And it's very crowded,WhatsApp Chat with Krishna
2022-12-08 18:43:00,Ayush,Chill karegi kya tu,WhatsApp Chat with Krishna
2022-12-08 18:44:00,Ayush,No sorries,WhatsApp Chat with Krishna
2022-12-08 18:45:00,Ayush,"I love you, there's no way we'll mess things up so bad ki we'll stop talking",WhatsApp Chat with Krishna
2022-12-08 18:45:00,Ayush,You are the BEST<3,WhatsApp Chat with Krishna
2022-12-08 18:46:00,Ayush,You don't accept free ki tareef kya?,WhatsApp Chat with Krishna
2022-12-08 18:46:00,Ayush,moron,WhatsApp Chat with Krishna
2022-12-08 18:47:00,Ayush,I wanna sit where I sat in maths lecture,WhatsApp Chat with Krishna
2022-12-08 18:47:00,Ayush,But chod teko to baat nahi karni hoti hai,WhatsApp Chat with Krishna
2022-12-08 18:48:00,Ayush,Plssss haa,WhatsApp Chat with Krishna
2022-12-08 18:48:00,Ayush,Sehersha,WhatsApp Chat with Krishna
2022-12-08 18:49:00,Ayush,"Shall I request Caroline to change her place, Surya ke baju mai",WhatsApp Chat with Krishna
2022-12-08 18:49:00,Ayush,Okkkaayyy,WhatsApp Chat with Krishna
2022-12-08 18:50:00,Ayush,Karegi kya wo?,WhatsApp Chat with Krishna
2022-12-08 18:51:00,Ayush,Ya IRL?,WhatsApp Chat with Krishna
2022-12-08 18:51:00,Ayush,Text Karu?,WhatsApp Chat with Krishna
2022-12-08 18:52:00,Ayush,Krishna,WhatsApp Chat with Krishna
2022-12-08 18:52:00,Ayush,But,WhatsApp Chat with Krishna
2022-12-08 18:53:00,Ayush,Yash was like mere aas pas kisiko nahi baithna hai,WhatsApp Chat with Krishna
2022-12-08 18:53:00,Ayush,And I felt bad,WhatsApp Chat with Krishna
2022-12-08 18:53:00,Ayush,Jab mai peeche baithne aya,WhatsApp Chat with Krishna
2022-12-08 18:54:00,Ayush,Krishna tu aaja na first row mai,WhatsApp Chat with Krishna
2022-12-08 18:55:00,Ayush,I promise I won't make you feel left out,WhatsApp Chat with Krishna
2022-12-08 18:55:00,Ayush,Is I sit there not a good enough reason for you to come on first,WhatsApp Chat with Krishna
2022-12-08 18:55:00,Ayush,Yaar krishna there are so many advantages,WhatsApp Chat with Krishna
2022-12-08 18:56:00,Ayush,Aana fir first row mai,WhatsApp Chat with Krishna
2022-12-08 18:56:00,Ayush,You and yash are the only two people i consider talking to rn,WhatsApp Chat with Krishna
2022-12-08 18:57:00,Ayush,Baki everyone is kaam se kaam rakhna types,WhatsApp Chat with Krishna
2022-12-08 18:57:00,Ayush,First and third,WhatsApp Chat with Krishna
2022-12-08 18:57:00,Ayush,No,WhatsApp Chat with Krishna
2022-12-08 18:58:00,Ayush,Second and fourth,WhatsApp Chat with Krishna
2022-12-08 18:58:00,Ayush,Uh,WhatsApp Chat with Krishna
2022-12-08 18:58:00,Ayush,.....,WhatsApp Chat with Krishna
2022-12-08 18:58:00,Ayush,Yeah first and third,WhatsApp Chat with Krishna
2022-12-08 18:59:00,Ayush,ily ily ily,WhatsApp Chat with Krishna
2022-12-08 19:02:00,Ayush,but okay,WhatsApp Chat with sehersha
2022-12-08 19:02:00,Ayush,I got a bit mad coz I did not expect at all for you to tell her that,WhatsApp Chat with sehersha
2022-12-08 19:18:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2022-12-08 19:18:00,Ayush,Fair enough,WhatsApp Chat with sehersha
2022-12-08 19:46:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-08 19:48:00,Ayush,.,WhatsApp Chat with Krishna
2022-12-08 20:31:00,Ayush,Vo baar baar upar scroll karna padd raha tha,WhatsApp Chat with Krishna
2022-12-08 20:31:00,Ayush,For sure,WhatsApp Chat with Krishna
2022-12-08 20:34:00,Ayush,And then we also want people not to ship us,WhatsApp Chat with Krishna
2022-12-08 20:36:00,Ayush,Yeah yeah it's cute somehow,WhatsApp Chat with Krishna
2022-12-08 20:36:00,Ayush,pch credits chahiye sirf meri mehnat ke,WhatsApp Chat with Krishna
2022-12-08 20:37:00,Ayush,Am i blushing,WhatsApp Chat with Krishna
2022-12-08 20:38:00,Ayush,You're mentioning As if it's gonna change,WhatsApp Chat with Krishna
2022-12-08 20:39:00,Ayush,Hypothetically,WhatsApp Chat with Krishna
2022-12-08 20:39:00,Ayush,Ouch ouch ouch,WhatsApp Chat with Krishna
2022-12-08 20:39:00,Ayush,What if we get into a relationship,WhatsApp Chat with Krishna
2022-12-08 20:39:00,Ayush,Tell me the reasons we'd break up,WhatsApp Chat with Krishna
2022-12-08 20:40:00,Ayush,Nahitar,WhatsApp Chat with Krishna
2022-12-08 20:40:00,Ayush,Bata chupchap,WhatsApp Chat with Krishna
2022-12-08 20:41:00,Ayush,NEVER going back to her,WhatsApp Chat with Krishna
2022-12-08 20:41:00,Ayush,Oh pls anyone but her,WhatsApp Chat with Krishna
2022-12-08 20:41:00,Ayush,Not at all valid,WhatsApp Chat with Krishna
2022-12-08 20:41:00,Ayush,hawwwww,WhatsApp Chat with Krishna
2022-12-08 20:42:00,Ayush,so annoying omg,WhatsApp Chat with Krishna
2022-12-08 20:42:00,Ayush,That's probably why we'll break up,WhatsApp Chat with Krishna
2022-12-08 20:42:00,Ayush,You just want someone you can tease me with,WhatsApp Chat with Krishna
2022-12-08 20:43:00,Ayush,You're supposed to study in the tuition asshole,WhatsApp Chat with Krishna
2022-12-08 20:43:00,Ayush,Stop getting distracted by me,WhatsApp Chat with Krishna
2022-12-08 20:47:00,Ayush,Ohhh,WhatsApp Chat with Krishna
2022-12-08 20:48:00,Ayush,Yesterday night,WhatsApp Chat with Krishna
2022-12-08 20:48:00,Ayush,Krishna,WhatsApp Chat with Krishna
2022-12-08 20:49:00,Ayush,I was in a meeting with some guy from US,WhatsApp Chat with Krishna
2022-12-08 20:49:00,Ayush,And he wanted to advertise his Shopify store,WhatsApp Chat with Krishna
2022-12-08 20:50:00,Ayush,You'll call me an idiot if you know what the amount was,WhatsApp Chat with Krishna
2022-12-08 20:50:00,Ayush,400$ per month,WhatsApp Chat with Krishna
2022-12-08 20:50:00,Ayush,I had to reject the offer that he gave me coz that was too much work and I didn't have time for it,WhatsApp Chat with Krishna
2022-12-08 20:51:00,Ayush,If only my mom would understand,WhatsApp Chat with Krishna
2022-12-08 20:52:00,Ayush,Mediocre shit,WhatsApp Chat with Krishna
2022-12-08 20:52:00,Ayush,"Safe degrees, safe jobs, safe investments",WhatsApp Chat with Krishna
2022-12-08 20:52:00,Ayush,Indian families wanna keep their kids real safe,WhatsApp Chat with Krishna
2022-12-08 20:53:00,Ayush,You better do something big,WhatsApp Chat with Krishna
2022-12-08 20:54:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-08 20:55:00,Ayush,.,WhatsApp Chat with Krishna
2022-12-08 21:16:00,Ayush,Pressure makes diamonds,WhatsApp Chat with Krishna
2022-12-08 21:57:00,Ayush,"Obviously you'd know, aadil ne pucha",WhatsApp Chat with Krishna
2022-12-08 21:57:00,Ayush,It's okay when you tease me sehersha ke naam se,WhatsApp Chat with Krishna
2022-12-08 21:58:00,Ayush,mar ja pls,WhatsApp Chat with Krishna
2022-12-08 21:58:00,Ayush,Not even slightly fair,WhatsApp Chat with Krishna
2022-12-08 21:58:00,Ayush,And you get offended,WhatsApp Chat with Krishna
2022-12-08 21:59:00,Ayush,Good night,WhatsApp Chat with Krishna
2022-12-08 21:59:00,Ayush,Bye,WhatsApp Chat with Krishna
2022-12-08 22:00:00,Ayush,You'd be the last person I'd be angry with,WhatsApp Chat with Krishna
2022-12-08 22:03:00,Ayush,GOODNIGHTTT!!,WhatsApp Chat with Krishna
2022-12-09 08:10:00,Ayush,Krishna,WhatsApp Chat with Krishna
2022-12-09 08:10:00,Ayush,Krishna,WhatsApp Chat with Krishna
2022-12-09 08:10:00,Ayush,KRISHNA,WhatsApp Chat with Krishna
2022-12-09 08:11:00,Ayush,Mine,WhatsApp Chat with Krishna
2022-12-09 08:11:00,Ayush,I wish,WhatsApp Chat with Krishna
2022-12-09 08:11:00,Ayush,Yusuf sir said ask your father to speak to me,WhatsApp Chat with Krishna
2022-12-09 08:11:00,Ayush,Kya bolu ab mai,WhatsApp Chat with Krishna
2022-12-09 08:12:00,Ayush,For what?!!!?,WhatsApp Chat with Krishna
2022-12-09 08:12:00,Ayush,Okay,WhatsApp Chat with Krishna
2022-12-09 08:13:00,Ayush,Please don't,WhatsApp Chat with Krishna
2022-12-09 08:13:00,Ayush,It makes me feel like I'm different from everyone else,WhatsApp Chat with Krishna
2022-12-09 08:13:00,Ayush,Nononononono,WhatsApp Chat with Krishna
2022-12-09 08:14:00,Ayush,And don't wanna give that excuse for not being successful enough,WhatsApp Chat with Krishna
2022-12-09 08:39:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-09 09:38:00,Ayush,Kitne acche se baat ki yaar maine,WhatsApp Chat with Krishna
2022-12-09 10:07:00,Ayush,chod yar,WhatsApp Chat with Krishna
2022-12-09 11:15:00,Ayush,Nahi,WhatsApp Chat with Krishna
2022-12-09 11:15:00,Ayush,Aaj nothing is going well,WhatsApp Chat with Krishna
2022-12-09 11:16:00,Ayush,First i can't stop thinking about whatever sir said,WhatsApp Chat with Krishna
2022-12-09 11:17:00,Ayush,Yeahh,WhatsApp Chat with Krishna
2022-12-09 11:17:00,Ayush,Mom ko usme bhi problem hai,WhatsApp Chat with Krishna
2022-12-09 11:17:00,Ayush,I slept for half an hour,WhatsApp Chat with Krishna
2022-12-09 11:17:00,Ayush,I'm not feeling well rn,WhatsApp Chat with Krishna
2022-12-09 11:17:00,Ayush,I had an argument with my mom regarding it,WhatsApp Chat with Krishna
2022-12-09 11:17:00,Ayush,The i couldn't find my pendrive,WhatsApp Chat with Krishna
2022-12-09 11:18:00,Ayush,Tell my mom to call part,WhatsApp Chat with Krishna
2022-12-09 11:18:00,Ayush,Stomach ache,WhatsApp Chat with Krishna
2022-12-09 11:18:00,Ayush,I don't want her to know all my clg problems,WhatsApp Chat with Krishna
2022-12-09 11:19:00,Ayush,She is going through enough already,WhatsApp Chat with Krishna
2022-12-09 11:19:00,Ayush,And on top of that mere clg complaints aaye to,WhatsApp Chat with Krishna
2022-12-09 11:20:00,Ayush,It's clearly my fault,WhatsApp Chat with Krishna
2022-12-09 11:20:00,Ayush,Chillayegi vo aur,WhatsApp Chat with Krishna
2022-12-09 11:21:00,Ayush,But usse pehle submit karna tha,WhatsApp Chat with Krishna
2022-12-09 11:22:00,Ayush,Uske previous week,WhatsApp Chat with Krishna
2022-12-09 11:22:00,Ayush,And jaane se pehle,WhatsApp Chat with Krishna
2022-12-09 11:22:00,Ayush,But PPL were talking about it,WhatsApp Chat with Krishna
2022-12-09 11:22:00,Ayush,idts mai jab tha tab projects liye,WhatsApp Chat with Krishna
2022-12-09 11:23:00,Ayush,I took a holiday,WhatsApp Chat with Krishna
2022-12-09 11:23:00,Ayush,Waise bhi sir told us to submit the project later whenever we brought them,WhatsApp Chat with Krishna
2022-12-09 11:25:00,Ayush,Wait saukhya ke book mai it's written,WhatsApp Chat with Krishna
2022-12-09 11:25:00,Ayush,Idr if i was present,WhatsApp Chat with Krishna
2022-12-09 11:25:00,Ayush,Uhhhh,WhatsApp Chat with Krishna
2022-12-09 11:25:00,Ayush,Yaad nahii,WhatsApp Chat with Krishna
2022-12-09 11:27:00,Ayush,Ved ke bday ke din,WhatsApp Chat with Krishna
2022-12-09 11:27:00,Ayush,Mai ek din aur absent tha,WhatsApp Chat with Krishna
2022-12-09 11:40:00,Ayush,No I don't,WhatsApp Chat with Krishna
2022-12-09 11:40:00,Ayush,No,WhatsApp Chat with Krishna
2022-12-09 11:40:00,Ayush,Whyyy,WhatsApp Chat with Krishna
2022-12-09 11:41:00,Ayush,Pch,WhatsApp Chat with Krishna
2022-12-09 11:42:00,Ayush,About marks,WhatsApp Chat with Krishna
2022-12-09 11:42:00,Ayush,Saukhya ka reply nahi aya,WhatsApp Chat with Krishna
2022-12-09 11:44:00,Ayush,Iska matlab project ke marks mann se de raha hai,WhatsApp Chat with Krishna
2022-12-09 11:44:00,Ayush,Bhai agar my written exam marks and marks obtained don't match,WhatsApp Chat with Krishna
2022-12-09 11:44:00,Ayush,Open nahi kiya,WhatsApp Chat with Krishna
2022-12-09 11:45:00,Ayush,Or 15,WhatsApp Chat with Krishna
2022-12-09 11:45:00,Ayush,I think i got 14,WhatsApp Chat with Krishna
2022-12-09 11:45:00,Ayush,I remember,WhatsApp Chat with Krishna
2022-12-09 11:45:00,Ayush,Ohh,WhatsApp Chat with Krishna
2022-12-09 11:46:00,Ayush,I'll get 6/10 max,WhatsApp Chat with Krishna
2022-12-09 18:35:00,Ayush,[URL],WhatsApp Chat with Krishna
2022-12-09 18:35:00,Ayush,if you wanna know more about it,WhatsApp Chat with Krishna
2022-12-09 18:59:00,Ayush,Not even funny,WhatsApp Chat with Krishna
2022-12-09 18:59:00,Ayush,Yash har choti chiz pe offend hoga,WhatsApp Chat with Krishna
2022-12-09 18:59:00,Ayush,Harr bar I'm not gonna go to reassure,WhatsApp Chat with Krishna
2022-12-09 19:02:00,Ayush,Haaa haa,WhatsApp Chat with Krishna
2022-12-09 19:03:00,Ayush,Zaid line mar raha hai,WhatsApp Chat with Krishna
2022-12-09 19:08:00,Ayush,Chod tu,WhatsApp Chat with Krishna
2022-12-09 19:08:00,Ayush,Aaj ke pics bhej,WhatsApp Chat with Krishna
2022-12-09 19:08:00,Ayush,We are supposed to be dating na,WhatsApp Chat with Krishna
2022-12-09 19:10:00,Ayush,Mai nahi lunga uski side abhi se,WhatsApp Chat with Krishna
2022-12-09 19:11:00,Ayush,Kyuki tu best hai.,WhatsApp Chat with Krishna
2022-12-09 19:11:00,Ayush,For what,WhatsApp Chat with Krishna
2022-12-09 19:11:00,Ayush,Wdym humara,WhatsApp Chat with Krishna
2022-12-09 19:34:00,Ayush,Can I come,WhatsApp Chat with Krishna
2022-12-09 19:34:00,Ayush,Very cool,WhatsApp Chat with Krishna
2022-12-09 19:35:00,Ayush,You know I love you too much,WhatsApp Chat with Krishna
2022-12-09 19:36:00,Ayush,Traditional,WhatsApp Chat with Krishna
2022-12-09 19:36:00,Ayush,I'm wearing blue,WhatsApp Chat with Krishna
2022-12-09 19:36:00,Ayush,Day,WhatsApp Chat with Krishna
2022-12-09 19:37:00,Ayush,With some design on it in the same colour,WhatsApp Chat with Krishna
2022-12-09 19:37:00,Ayush,Plain dark blue kurta,WhatsApp Chat with Krishna
2022-12-09 19:37:00,Ayush,It's just a,WhatsApp Chat with Krishna
2022-12-09 19:38:00,Ayush,Nhiii hai,WhatsApp Chat with Krishna
2022-12-09 19:39:00,Ayush,We already go well with each other,WhatsApp Chat with Krishna
2022-12-09 19:39:00,Ayush,Something that goes well with blue,WhatsApp Chat with Krishna
2022-12-09 19:39:00,Ayush,Send me what you're wearing,WhatsApp Chat with Krishna
2022-12-09 19:40:00,Ayush,Decide fas fas,WhatsApp Chat with Krishna
2022-12-09 19:40:00,Ayush,Our dresses should too,WhatsApp Chat with Krishna
2022-12-09 19:47:00,Ayush,Wear something you would love yourself the most in,WhatsApp Chat with Krishna
2022-12-09 19:47:00,Ayush,Wear whatever you feel comfortable in,WhatsApp Chat with Krishna
2022-12-09 19:47:00,Ayush,Shorts,WhatsApp Chat with Krishna
2022-12-09 19:48:00,Ayush,I can't imagine you in pajamas,WhatsApp Chat with Krishna
2022-12-09 19:49:00,Ayush,Will I get to see you in pajamas,WhatsApp Chat with Krishna
2022-12-09 19:49:00,Ayush,When we watch Christmas movies,WhatsApp Chat with Krishna
2022-12-09 19:50:00,Ayush,Except mememememememememememem,WhatsApp Chat with Krishna
2022-12-09 19:51:00,Ayush,You are most comfortable in pajamas,WhatsApp Chat with Krishna
2022-12-09 19:51:00,Ayush,.,WhatsApp Chat with Krishna
2022-12-09 19:51:00,Ayush,And,WhatsApp Chat with Krishna
2022-12-09 19:51:00,Ayush,Your family gets to see you in pajamas,WhatsApp Chat with Krishna
2022-12-09 19:52:00,Ayush,Okay,WhatsApp Chat with Krishna
2022-12-09 19:52:00,Ayush,Katti,WhatsApp Chat with Krishna
2022-12-09 19:52:00,Ayush,What shit,WhatsApp Chat with Krishna
2022-12-09 19:52:00,Ayush,How does it make sense,WhatsApp Chat with Krishna
2022-12-09 19:52:00,Ayush,And not wanna show me how you look,WhatsApp Chat with Krishna
2022-12-09 19:54:00,Ayush,I deserve the same,WhatsApp Chat with Krishna
2022-12-09 19:54:00,Ayush,You get to see me in shorts,WhatsApp Chat with Krishna
2022-12-09 19:54:00,Ayush,So unfair,WhatsApp Chat with Krishna
2022-12-09 19:55:00,Ayush,I hate you so annoying,WhatsApp Chat with Krishna
2022-12-09 19:55:00,Ayush,when I play basketball,WhatsApp Chat with Krishna
2022-12-09 19:56:00,Ayush,Coz I imagined you wearing Santa Claus red pants,WhatsApp Chat with Krishna
2022-12-09 19:56:00,Ayush,But in pajamas aur bhi jyada,WhatsApp Chat with Krishna
2022-12-09 19:56:00,Ayush,You always do,WhatsApp Chat with Krishna
2022-12-09 19:56:00,Ayush,I have a feeling you'll look cute in pajamas,WhatsApp Chat with Krishna
2022-12-09 19:57:00,Ayush,I love you,WhatsApp Chat with Krishna
2022-12-09 20:28:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-09 20:29:00,Ayush,"The way she categorised ""girls""",WhatsApp Chat with Krishna
2022-12-09 20:30:00,Ayush,Pretty sure you aren't like them,WhatsApp Chat with Krishna
2022-12-09 20:46:00,Ayush,Coz you're normal,WhatsApp Chat with Krishna
2022-12-09 20:50:00,Ayush,Idk,WhatsApp Chat with Krishna
2022-12-09 20:50:00,Ayush,I just love you love you love you,WhatsApp Chat with Krishna
2022-12-09 21:53:00,Ayush,bohot pyaar aara tha terepe,WhatsApp Chat with Krishna
2022-12-09 21:54:00,Ayush,Hate them at every level,WhatsApp Chat with Krishna
2022-12-09 21:54:00,Ayush,MFS HAD TO MAKE SUCH MATCHING BRACELETS AFTER WE GOT OURS,WhatsApp Chat with Krishna
2022-12-09 21:54:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-09 21:54:00,Ayush,But she's hot,WhatsApp Chat with Krishna
2022-12-09 21:57:00,Ayush,What,WhatsApp Chat with Krishna
2022-12-09 21:57:00,Ayush,Haa wo to hai,WhatsApp Chat with Krishna
2022-12-09 21:57:00,Ayush,Yes?,WhatsApp Chat with Krishna
2022-12-09 21:57:00,Ayush,It's okay when you simp on harshit,WhatsApp Chat with Krishna
2022-12-09 21:58:00,Ayush,Nauvari????,WhatsApp Chat with Krishna
2022-12-09 21:58:00,Ayush,Chal chal,WhatsApp Chat with Krishna
2022-12-09 21:59:00,Ayush,You'd stand out,WhatsApp Chat with Krishna
2022-12-09 21:59:00,Ayush,Uhh uhhh,WhatsApp Chat with Krishna
2022-12-09 22:00:00,Ayush,Yeah you'll look good,WhatsApp Chat with Krishna
2022-12-09 22:00:00,Ayush,That's for sure,WhatsApp Chat with Krishna
2022-12-09 22:00:00,Ayush,It will kinda be embarrassing if everyone wears the simplest of traditional dress possible,WhatsApp Chat with Krishna
2022-12-09 22:02:00,Ayush,KRISHNA,WhatsApp Chat with Krishna
2022-12-09 22:02:00,Ayush,BE THE REASON FOR OTHER PEOPLES FOMO,WhatsApp Chat with Krishna
2022-12-09 22:02:00,Ayush,GO FOR IT,WhatsApp Chat with Krishna
2022-12-09 22:03:00,Ayush,1.Will you be comfortable wearing nauvari?,WhatsApp Chat with Krishna
2022-12-09 22:04:00,Ayush,2. Do you have a nauvari?,WhatsApp Chat with Krishna
2022-12-09 22:14:00,Ayush,Ha okay,WhatsApp Chat with Krishna
2022-12-09 22:14:00,Ayush,Send na,WhatsApp Chat with Krishna
2022-12-09 22:16:00,Ayush,The only person who knows how to pose is sehersha....,WhatsApp Chat with sehersha
2022-12-09 22:18:00,Ayush,area 51 dekh,WhatsApp Chat with sehersha
2022-12-09 22:38:00,Ayush,Krishna,WhatsApp Chat with Krishna
2022-12-09 22:38:00,Ayush,Will you marry me?,WhatsApp Chat with Krishna
2022-12-09 22:39:00,Ayush,Are you gonna wear the same saree?,WhatsApp Chat with Krishna
2022-12-09 22:43:00,Ayush,You're all the jewels i need,WhatsApp Chat with Krishna
2022-12-09 22:44:00,Ayush,Arey tere liye I'll stay awake raat bhar,WhatsApp Chat with Krishna
2022-12-09 22:44:00,Ayush,Acha chalega you'll look super good,WhatsApp Chat with Krishna
2022-12-09 22:45:00,Ayush,I might get a complex looking at you,WhatsApp Chat with Krishna
2022-12-09 22:45:00,Ayush,I'll stay awake raat bhar Teri tareef karte karte,WhatsApp Chat with Krishna
2022-12-09 22:46:00,Ayush,3. Will you be able to hug me in nauvari,WhatsApp Chat with Krishna
2022-12-09 22:46:00,Ayush,Third question was remaining,WhatsApp Chat with Krishna
2022-12-09 22:48:00,Ayush,You saved it,WhatsApp Chat with Krishna
2022-12-09 22:48:00,Ayush,Teri cousin ko ye pic dikhaya tha?,WhatsApp Chat with Krishna
2022-12-09 22:50:00,Ayush,Ohhhh,WhatsApp Chat with Krishna
2022-12-09 22:50:00,Ayush,Me everyday:,WhatsApp Chat with Krishna
2022-12-09 22:51:00,Ayush,You know,WhatsApp Chat with Krishna
2022-12-09 22:51:00,Ayush,Your cousins number,WhatsApp Chat with Krishna
2022-12-09 22:51:00,Ayush,Give your like uhh,WhatsApp Chat with Krishna
2022-12-09 22:51:00,Ayush,Uhhh,WhatsApp Chat with Krishna
