timestamp,sender,message,contact
2023-02-16 01:58:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 01:58:00,Ayush,1/2 r square theta,WhatsApp Chat with sehersha
2023-02-16 01:59:00,sehersha,because i knew i was gonna miss you being soooooooo in love with me,WhatsApp Chat with sehersha
2023-02-16 01:59:00,Ayush,aw,WhatsApp Chat with sehersha
2023-02-16 01:59:00,sehersha,no shit,WhatsApp Chat with sehersha
2023-02-16 01:59:00,Ayush,WHY DO YOU HAVE THIS SCREENSHOT,WhatsApp Chat with sehersha
2023-02-16 01:59:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 02:00:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 02:00:00,Ayush,are you still so sleepy but not getting any sleep?,WhatsApp Chat with sehersha
2023-02-16 02:01:00,sehersha,we're pretty self destructive,WhatsApp Chat with sehersha
2023-02-16 02:01:00,Ayush,the only thing we have in common,WhatsApp Chat with sehersha
2023-02-16 02:02:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 02:05:00,sehersha,omg,WhatsApp Chat with sehersha
2023-02-16 02:05:00,Ayush,sehersha,WhatsApp Chat with sehersha
2023-02-16 02:05:00,Ayush,this is way after the bhor trip,WhatsApp Chat with sehersha
2023-02-16 02:05:00,sehersha,AND YOU STILL NEEDED PROOF,WhatsApp Chat with sehersha
2023-02-16 02:06:00,Ayush,i could never buy that you only liked me before bhor trip,WhatsApp Chat with sehersha
2023-02-16 02:06:00,Ayush,so please,WhatsApp Chat with sehersha
2023-02-16 02:06:00,sehersha,fine,WhatsApp Chat with sehersha
2023-02-16 02:07:00,Ayush,ain't gonna deny it?,WhatsApp Chat with sehersha
2023-02-16 02:07:00,sehersha,no,WhatsApp Chat with sehersha
2023-02-16 02:08:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 02:08:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 02:08:00,sehersha,tu so,WhatsApp Chat with sehersha
2023-02-16 02:08:00,Ayush,soja yaar please,WhatsApp Chat with sehersha
2023-02-16 02:09:00,Ayush,i still stand by it,WhatsApp Chat with sehersha
2023-02-16 02:09:00,sehersha,kitna pyar,WhatsApp Chat with sehersha
2023-02-16 02:10:00,Ayush,this was when you started liking ansh so i feel dumb for putting that,WhatsApp Chat with sehersha
2023-02-16 02:10:00,Ayush,ehh but i put it because I wanted to show off your hair actually,WhatsApp Chat with sehersha
2023-02-16 02:10:00,sehersha,yea but you were in lauuve,WhatsApp Chat with sehersha
2023-02-16 02:10:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 02:11:00,sehersha,"Ayush, thanks for being my cheerleader, you and krishna both love you guys wayyyyyyy too much (platonically)",WhatsApp Chat with sehersha
2023-02-16 02:12:00,Ayush,mai kidhar se cheerleader bey,WhatsApp Chat with sehersha
2023-02-16 02:12:00,sehersha,tereko compliment chahiye ya dil todu,WhatsApp Chat with sehersha
2023-02-16 02:12:00,sehersha,pehle kar chuki hu,WhatsApp Chat with sehersha
2023-02-16 02:12:00,Ayush,love you too platonically,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,You deleted this message,WhatsApp Chat with sehersha
2023-02-16 02:13:00,sehersha,achaa,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,pretend like you never heard it ever,WhatsApp Chat with sehersha
2023-02-16 02:13:00,sehersha,mere liye kyu nahi likhi mere liye toh non platonic tha na pyaar,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,pyaar aara tha uspe,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,Mujhe bohot,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,platonic wala,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,kyuki,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,krishna keliye poem likhi,WhatsApp Chat with sehersha
2023-02-16 02:13:00,Ayush,Maine na,WhatsApp Chat with sehersha
2023-02-16 02:14:00,Ayush,After you are done listening to it,WhatsApp Chat with sehersha
2023-02-16 02:14:00,Ayush,patanai,WhatsApp Chat with sehersha
2023-02-16 02:14:00,sehersha,subhe sunungi,WhatsApp Chat with sehersha
2023-02-16 02:14:00,Ayush,krishna ne bhi nahi suna,WhatsApp Chat with sehersha
2023-02-16 02:14:00,Ayush,Wo bhi subah uthke sunegi,WhatsApp Chat with sehersha
2023-02-16 02:14:00,sehersha,okay,WhatsApp Chat with sehersha
2023-02-16 02:15:00,Ayush,yaar sunn abhi,WhatsApp Chat with sehersha
2023-02-16 02:15:00,Ayush,omg,WhatsApp Chat with sehersha
2023-02-16 02:16:00,sehersha,kya cute the hun,WhatsApp Chat with sehersha
2023-02-16 02:16:00,sehersha,hum,WhatsApp Chat with sehersha
2023-02-16 02:16:00,Ayush,yea,WhatsApp Chat with sehersha
2023-02-16 02:16:00,Ayush,pyaar Mai padhna was valid,WhatsApp Chat with sehersha
2023-02-16 02:17:00,sehersha,no no,WhatsApp Chat with sehersha
2023-02-16 02:18:00,Ayush,pch,WhatsApp Chat with sehersha
2023-02-16 02:19:00,Ayush,in denial ka start,WhatsApp Chat with sehersha
2023-02-16 02:19:00,sehersha,send this again,WhatsApp Chat with sehersha
2023-02-16 02:19:00,sehersha,my phone fell on my face,WhatsApp Chat with sehersha
2023-02-16 02:19:00,sehersha,i couldn't see if,WhatsApp Chat with sehersha
2023-02-16 02:19:00,sehersha,it,WhatsApp Chat with sehersha
2023-02-16 02:21:00,sehersha,before this shit became weekly,WhatsApp Chat with sehersha
2023-02-16 02:21:00,Ayush,it's normalised and here we are,WhatsApp Chat with sehersha
2023-02-16 02:22:00,Ayush,We decided we weren't gonna speak so why we up 2 am on the phone,WhatsApp Chat with sehersha
2023-02-16 02:22:00,sehersha,im done answering these questions,WhatsApp Chat with sehersha
2023-02-16 02:23:00,sehersha,they are fucking exhausting,WhatsApp Chat with sehersha
2023-02-16 02:23:00,Ayush,gaane ka lyrics tha yaar,WhatsApp Chat with sehersha
2023-02-16 02:23:00,Ayush,kya L hai tu,WhatsApp Chat with sehersha
2023-02-16 02:23:00,sehersha,laga hi mujhe,WhatsApp Chat with sehersha
2023-02-16 02:23:00,Ayush,yeeaa no shit laga,WhatsApp Chat with sehersha
2023-02-16 02:23:00,sehersha,ARREY SERIOUSLY,WhatsApp Chat with sehersha
2023-02-16 02:24:00,sehersha,SAMAJH GAYI BABA,WhatsApp Chat with sehersha
2023-02-16 02:24:00,sehersha,i can practically hear you say that,WhatsApp Chat with sehersha
2023-02-16 02:27:00,Ayush,sehersha yaar seriously thank you for putting up with me in the past and putting up with me in the future,WhatsApp Chat with sehersha
2023-02-16 02:27:00,sehersha,omg,WhatsApp Chat with sehersha
2023-02-16 02:27:00,sehersha,staaawwwppp,WhatsApp Chat with sehersha
2023-02-16 02:27:00,Ayush,"it's all part of the ""ladne se pyaar badhta hai""",WhatsApp Chat with sehersha
2023-02-16 02:27:00,sehersha,aaahhhhh,WhatsApp Chat with sehersha
2023-02-16 02:27:00,sehersha,it's a tactic,WhatsApp Chat with sehersha
2023-02-16 02:27:00,Ayush,bohot emotions hai kya tere liye yee??,WhatsApp Chat with sehersha
2023-02-16 02:28:00,Ayush,toh ye normal hai,WhatsApp Chat with sehersha
2023-02-16 02:28:00,Ayush,kyuki Mai toh overly emotional hu,WhatsApp Chat with sehersha
2023-02-16 02:28:00,Ayush,you're clearly falling for it everytime,WhatsApp Chat with sehersha
2023-02-16 02:28:00,sehersha,tere liye kaise nai hai,WhatsApp Chat with sehersha
2023-02-16 02:28:00,sehersha,EVIDENTLY SO,WhatsApp Chat with sehersha
2023-02-16 02:31:00,sehersha,fine,WhatsApp Chat with sehersha
2023-02-16 02:50:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 02:53:00,sehersha,it was outside also,WhatsApp Chat with sehersha
2023-02-16 08:31:00,sehersha,staaawwwppp,WhatsApp Chat with sehersha
2023-02-16 12:46:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 12:51:00,sehersha,staaawwwppp,WhatsApp Chat with sehersha
2023-02-16 12:51:00,Ayush,krishna ko bataya Maine toh she said thissss,WhatsApp Chat with sehersha
2023-02-16 12:51:00,sehersha,ha samjha,WhatsApp Chat with sehersha
2023-02-16 12:51:00,Ayush,is this your new spirit word,WhatsApp Chat with sehersha
2023-02-16 12:51:00,sehersha,spirit word,WhatsApp Chat with sehersha
2023-02-16 12:52:00,sehersha,no,WhatsApp Chat with sehersha
2023-02-16 12:52:00,Ayush,it sounded right in my mind,WhatsApp Chat with sehersha
2023-02-16 12:52:00,Ayush,nvm,WhatsApp Chat with sehersha
2023-02-16 13:46:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 13:46:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 13:46:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 13:47:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 13:47:00,sehersha,iske numericals cancelled hai,WhatsApp Chat with sehersha
2023-02-16 13:48:00,Ayush,Okaayyy,WhatsApp Chat with sehersha
2023-02-16 13:48:00,Ayush,Thankss,WhatsApp Chat with sehersha
2023-02-16 14:03:00,Ayush,Application of law of mass action and law of chemical equilibrium hai???,WhatsApp Chat with sehersha
2023-02-16 14:33:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-16 17:41:00,Ayush,[URL],WhatsApp Chat with sehersha
2023-02-16 19:47:00,Ayush,agar Mai concert gaya toh,WhatsApp Chat with sehersha
2023-02-16 19:47:00,Ayush,farewell trip ke chances Kam hogee,WhatsApp Chat with sehersha
2023-02-16 19:47:00,Ayush,aane ke,WhatsApp Chat with sehersha
2023-02-16 19:47:00,Ayush,so i am not coming,WhatsApp Chat with sehersha
2023-02-16 19:47:00,Ayush,And anyways I don't listen to ritviz,WhatsApp Chat with sehersha
2023-02-16 20:02:00,sehersha,pchhhhhhh,WhatsApp Chat with sehersha
2023-02-17 00:54:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-17 00:54:00,Ayush,My new wallpaper,WhatsApp Chat with sehersha
2023-02-17 01:01:00,Ayush,kkrh,WhatsApp Chat with sehersha
2023-02-17 01:02:00,Ayush,ok,WhatsApp Chat with sehersha
2023-02-17 01:02:00,sehersha,so rahi hu,WhatsApp Chat with sehersha
2023-02-17 01:03:00,sehersha,tu bhi soja,WhatsApp Chat with sehersha
2023-02-17 01:03:00,Ayush,s block khatam karke,WhatsApp Chat with sehersha
2023-02-17 01:03:00,Ayush,abhi just start kiya hai,WhatsApp Chat with sehersha
2023-02-17 01:03:00,sehersha,hojaayega,WhatsApp Chat with sehersha
2023-02-17 01:03:00,sehersha,chota hai,WhatsApp Chat with sehersha
2023-02-17 01:04:00,Ayush,haan,WhatsApp Chat with sehersha
2023-02-17 15:06:00,sehersha,fold,WhatsApp Chat with sehersha
2023-02-17 15:06:00,sehersha,IT'S A FOLF,WhatsApp Chat with sehersha
2023-02-17 15:06:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-17 15:06:00,Ayush,Is it just me,WhatsApp Chat with sehersha
2023-02-17 15:06:00,Ayush,Or does that look like tits,WhatsApp Chat with sehersha
2023-02-17 15:07:00,Ayush,What fold,WhatsApp Chat with sehersha
2023-02-17 15:07:00,Ayush,udhar kaise,WhatsApp Chat with sehersha
2023-02-17 15:07:00,sehersha,it's a wrinkle,WhatsApp Chat with sehersha
2023-02-17 15:07:00,sehersha,i th,WhatsApp Chat with sehersha
2023-02-17 15:07:00,sehersha,ink,WhatsApp Chat with sehersha
2023-02-17 15:08:00,Ayush,ti,WhatsApp Chat with sehersha
2023-02-17 15:08:00,Ayush,ts,WhatsApp Chat with sehersha
2023-02-17 15:08:00,Ayush,only,WhatsApp Chat with sehersha
2023-02-17 15:09:00,sehersha,pch,WhatsApp Chat with sehersha
2023-02-17 15:09:00,sehersha,no comments,WhatsApp Chat with sehersha
2023-02-17 15:10:00,Ayush,boring,WhatsApp Chat with sehersha
2023-02-17 15:10:00,Ayush,pch,WhatsApp Chat with sehersha
2023-02-17 15:11:00,Ayush,WE WERRE TALKING ABOUT TITS AND THIS IS THE FIRST REEL I GETGG,WhatsApp Chat with sehersha
2023-02-17 15:11:00,Ayush,[URL],WhatsApp Chat with sehersha
2023-02-17 15:17:00,Ayush,We need to test if this works,WhatsApp Chat with sehersha
2023-02-17 15:20:00,sehersha,you and me 'we'?,WhatsApp Chat with sehersha
2023-02-17 15:20:00,sehersha,no,WhatsApp Chat with sehersha
2023-02-17 15:29:00,Ayush,Aadil ko Bianca bhaav nhi deri kya??,WhatsApp Chat with sehersha
2023-02-17 15:30:00,sehersha,kyu,WhatsApp Chat with sehersha
2023-02-17 15:30:00,sehersha,krishna ko text kiya kya usne,WhatsApp Chat with sehersha
2023-02-17 15:30:00,Ayush,kalse 3-4 baar kiyaa,WhatsApp Chat with sehersha
2023-02-17 15:30:00,sehersha,acha,WhatsApp Chat with sehersha
2023-02-17 15:31:00,Ayush,Hope you don't fall prey again,WhatsApp Chat with sehersha
2023-02-17 15:31:00,Ayush,Trying to get back to you,WhatsApp Chat with sehersha
2023-02-17 15:31:00,Ayush,usne pucha kyu kar rha hai ye text,WhatsApp Chat with sehersha
2023-02-17 15:31:00,Ayush,Toh i said,WhatsApp Chat with sehersha
2023-02-17 15:32:00,sehersha,bianca and him are texting,WhatsApp Chat with sehersha
2023-02-17 15:32:00,sehersha,no no,WhatsApp Chat with sehersha
2023-02-17 15:32:00,Ayush,krishna ko kyu kar raha hai,WhatsApp Chat with sehersha
2023-02-17 15:36:00,sehersha,chutiya hai,WhatsApp Chat with sehersha
2023-02-17 15:48:00,sehersha,ALWAYS,WhatsApp Chat with sehersha
2023-02-17 15:48:00,Ayush,you make sure she doesn't fall for him,WhatsApp Chat with sehersha
2023-02-17 15:48:00,sehersha,on it,WhatsApp Chat with sehersha
2023-02-17 15:57:00,Ayush,goodgoodgood,WhatsApp Chat with sehersha
2023-02-17 22:13:00,Ayush,Should I try the first one on ananya,WhatsApp Chat with sehersha
2023-02-17 22:13:00,sehersha,sure,WhatsApp Chat with sehersha
2023-02-17 22:13:00,Ayush,text pe,WhatsApp Chat with sehersha
2023-02-17 22:13:00,Ayush,Would it work,WhatsApp Chat with sehersha
2023-02-17 22:13:00,sehersha,no,WhatsApp Chat with sehersha
2023-02-17 22:13:00,Ayush,Okay,WhatsApp Chat with sehersha
2023-02-17 22:14:00,Ayush,yea no,WhatsApp Chat with sehersha
2023-02-17 22:14:00,Ayush,Not doing it,WhatsApp Chat with sehersha
2023-02-17 22:14:00,sehersha,yip,WhatsApp Chat with sehersha
2023-02-17 22:15:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-17 22:15:00,Ayush,Nikeeeeeeet,WhatsApp Chat with sehersha
2023-02-17 22:16:00,sehersha,jo,WhatsApp Chat with sehersha
2023-02-17 22:16:00,sehersha,no,WhatsApp Chat with sehersha
2023-02-17 22:17:00,Ayush,What's the right group,WhatsApp Chat with sehersha
2023-02-17 22:36:00,Ayush,happy birthday,WhatsApp Chat with sehersha
2023-02-17 22:38:00,sehersha,wow,WhatsApp Chat with sehersha
2023-02-17 22:38:00,Ayush,party?,WhatsApp Chat with sehersha
2023-02-17 22:38:00,sehersha,de na,WhatsApp Chat with sehersha
2023-02-17 22:38:00,Ayush,tu de na,WhatsApp Chat with sehersha
2023-02-18 00:14:00,Ayush,yaar sehersha,WhatsApp Chat with sehersha
2023-02-18 00:14:00,Ayush,kiya karna text,WhatsApp Chat with sehersha
2023-02-18 00:14:00,sehersha,ab kya,WhatsApp Chat with sehersha
2023-02-18 00:14:00,sehersha,kiya,WhatsApp Chat with sehersha
2023-02-18 00:15:00,sehersha,kya hua,WhatsApp Chat with sehersha
2023-02-18 00:15:00,Ayush,nahi,WhatsApp Chat with sehersha
2023-02-18 00:15:00,sehersha,kaisa hai ayush,WhatsApp Chat with sehersha
2023-02-18 00:15:00,Ayush,Kya kar rahi hai,WhatsApp Chat with sehersha
2023-02-18 00:15:00,sehersha,sab theek hai na,WhatsApp Chat with sehersha
2023-02-18 00:15:00,Ayush,kuch bhi,WhatsApp Chat with sehersha
2023-02-18 00:15:00,Ayush,Hiii,WhatsApp Chat with sehersha
2023-02-18 00:15:00,sehersha,hi ayush,WhatsApp Chat with sehersha
2023-02-18 00:15:00,sehersha,kya,WhatsApp Chat with sehersha
2023-02-18 00:16:00,Ayush,Itni boring life hogayi hai,WhatsApp Chat with sehersha
2023-02-18 00:16:00,Ayush,chess khela maine aaj 2 ghante,WhatsApp Chat with sehersha
2023-02-18 00:16:00,Ayush,patanaaiaiii,WhatsApp Chat with sehersha
2023-02-18 00:16:00,Ayush,Meri life se sab fun nikal gaya hai,WhatsApp Chat with sehersha
2023-02-18 00:16:00,sehersha,kyu,WhatsApp Chat with sehersha
2023-02-18 00:20:00,Ayush,bye,WhatsApp Chat with sehersha
2023-02-18 00:27:00,sehersha,padhna vadhna nahi hai kya,WhatsApp Chat with sehersha
2023-02-18 00:27:00,sehersha,constant toxicity hobi chahiye na,WhatsApp Chat with sehersha
2023-02-18 00:28:00,sehersha,it's a joke,WhatsApp Chat with sehersha
2023-02-18 00:28:00,Ayush,Poems khatam kiye,WhatsApp Chat with sehersha
2023-02-18 00:28:00,sehersha,pchhhhhhh,WhatsApp Chat with sehersha
2023-02-18 00:28:00,Ayush,what toxicity,WhatsApp Chat with sehersha
2023-02-18 00:28:00,Ayush,what,WhatsApp Chat with sehersha
2023-02-18 00:30:00,Ayush,i didn't get it,WhatsApp Chat with sehersha
2023-02-18 00:31:00,sehersha,toxic?,WhatsApp Chat with sehersha
2023-02-18 00:31:00,sehersha,our thing?,WhatsApp Chat with sehersha
2023-02-18 00:32:00,Ayush,nhi nhi,WhatsApp Chat with sehersha
2023-02-18 00:32:00,Ayush,Last 2 din se toh theek hai,WhatsApp Chat with sehersha
2023-02-18 00:33:00,sehersha,ha matlab that's the longest streak,WhatsApp Chat with sehersha
2023-02-18 00:33:00,Ayush,tujhe kya hogya when you started sending those screenshots,WhatsApp Chat with sehersha
2023-02-18 00:33:00,Ayush,in a whilee,WhatsApp Chat with sehersha
2023-02-18 00:33:00,sehersha,i was clearing my gallery,WhatsApp Chat with sehersha
2023-02-18 00:34:00,sehersha,and i was like fuck good times,WhatsApp Chat with sehersha
2023-02-18 00:34:00,Ayush,fr good times,WhatsApp Chat with sehersha
2023-02-18 00:35:00,Ayush,i Would've never believed if someone told me we'd end up like this,WhatsApp Chat with sehersha
2023-02-18 00:36:00,sehersha,ikf,WhatsApp Chat with sehersha
2023-02-18 00:37:00,Ayush,yaar i just cant,WhatsApp Chat with sehersha
2023-02-18 00:37:00,sehersha,lol,WhatsApp Chat with sehersha
2023-02-18 00:42:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-18 00:42:00,Ayush,humor tabhi bhi accha tha,WhatsApp Chat with sehersha
2023-02-18 00:43:00,Ayush,I wanna tell you kuchto,WhatsApp Chat with sehersha
2023-02-18 00:43:00,sehersha,no,WhatsApp Chat with sehersha
2023-02-18 00:43:00,sehersha,that's mot funny,WhatsApp Chat with sehersha
2023-02-18 00:44:00,sehersha,what,WhatsApp Chat with sehersha
2023-02-18 00:44:00,Ayush,<Media omitted>,WhatsApp Chat with sehersha
2023-02-18 00:44:00,Ayush,I have this screenshot,WhatsApp Chat with sehersha
2023-02-18 00:44:00,Ayush,I started liking you,WhatsApp Chat with sehersha
2023-02-18 00:44:00,sehersha,what,WhatsApp Chat with sehersha
2023-02-18 00:44:00,Ayush,And mujhe toh fs laga tha Tera bf hai,WhatsApp Chat with sehersha
2023-02-18 00:45:00,Ayush,NAHI,WhatsApp Chat with sehersha
2023-02-18 00:45:00,sehersha,tha,WhatsApp Chat with sehersha
2023-02-18 00:45:00,sehersha,lekin tab tak nahi,WhatsApp Chat with sehersha
2023-02-18 00:45:00,sehersha,isse baad se,WhatsApp Chat with sehersha
2023-02-18 00:45:00,Ayush,isks baad se bana?,WhatsApp Chat with sehersha
2023-02-18 00:45:00,sehersha,ha,WhatsApp Chat with sehersha
2023-02-18 00:45:00,sehersha,nahi,WhatsApp Chat with sehersha
2023-02-18 00:45:00,sehersha,tab tak break up hogya tha,WhatsApp Chat with sehersha
2023-02-18 00:46:00,Ayush,vo hai tere pvt pe?,WhatsApp Chat with sehersha
2023-02-18 00:46:00,sehersha,ha,WhatsApp Chat with sehersha
2023-02-18 00:46:00,Ayush,Oh,WhatsApp Chat with sehersha
2023-02-18 00:46:00,Ayush,ha tab Tera pvt nahi tha,WhatsApp Chat with sehersha
2023-02-18 00:46:00,sehersha,kyunki vo mera dost hai abhi,WhatsApp Chat with sehersha
2023-02-18 00:46:00,Ayush,Mujhe kitne din lag raha tha Tera bf hai ye,WhatsApp Chat with sehersha
2023-02-18 00:46:00,Ayush,to post kyu kiya,WhatsApp Chat with sehersha
2023-02-18 00:47:00,Ayush,oh,WhatsApp Chat with sehersha
2023-02-18 00:47:00,sehersha,yea,WhatsApp Chat with sehersha
2023-02-18 00:48:00,Ayush,date nahi karna tha toh kyu bheje ye post,WhatsApp Chat with sehersha
2023-02-18 00:49:00,Ayush,found,WhatsApp Chat with sehersha
2023-02-18 00:49:00,Ayush,it,WhatsApp Chat with sehersha
2023-02-18 00:49:00,Ayush,and this is after the bhor trip fs fs,WhatsApp Chat with sehersha
2023-02-18 01:04:00,Ayush,Tera jhooth pakda gaya,WhatsApp Chat with sehersha
2023-02-18 01:05:00,sehersha,pch,WhatsApp Chat with sehersha
2023-02-18 01:08:00,Ayush,whyd you lie tho,WhatsApp Chat with sehersha
2023-02-18 01:08:00,sehersha,ayush,WhatsApp Chat with sehersha
2023-02-18 01:08:00,sehersha,i didn't,WhatsApp Chat with sehersha
2023-02-18 01:09:00,Ayush,I'm talking about the feelings only before the bhor trip part,WhatsApp Chat with sehersha
2023-02-18 01:11:00,sehersha,because i thought if you knew about the then recent feelings you would wanna date and i would end up hurting you,WhatsApp Chat with sehersha
2023-02-18 01:12:00,sehersha,and that's exactly what happened,WhatsApp Chat with sehersha
2023-02-18 01:16:00,Ayush,you ended up hurting yourself as well didn't you,WhatsApp Chat with sehersha
2023-02-18 01:17:00,Ayush,you just wanna say it baar baar na,WhatsApp Chat with sehersha
2023-02-18 01:17:00,sehersha,see i did but you're overly emotional and im not,WhatsApp Chat with sehersha
2023-02-18 01:17:00,sehersha,so it was hard on me because it was hard on you,WhatsApp Chat with sehersha
2023-02-18 01:18:00,Ayush,acha,WhatsApp Chat with sehersha
2023-02-18 01:18:00,Ayush,if you would've convinced acche se na we weren't gonna date,WhatsApp Chat with sehersha
2023-02-18 01:19:00,Ayush,samajh jaata ig mai,WhatsApp Chat with sehersha
2023-02-18 01:19:00,sehersha,nahi samjhta,WhatsApp Chat with sehersha
2023-02-18 01:19:00,Ayush,samajhta,WhatsApp Chat with sehersha
2023-02-18 01:19:00,Ayush,Aadil samaj gaya tha,WhatsApp Chat with sehersha
2023-02-18 01:19:00,Ayush,Krishna ne jab bola,WhatsApp Chat with sehersha
2023-02-18 01:19:00,sehersha,tu nahi samajhta,WhatsApp Chat with sehersha
2023-02-18 01:20:00,Ayush,along the same lines kuchto,WhatsApp Chat with sehersha
2023-02-18 01:20:00,Ayush,tab the only thing you said was,WhatsApp Chat with sehersha
2023-02-18 01:20:00,Ayush,We aren't going to date,WhatsApp Chat with sehersha
2023-02-18 01:20:00,Ayush,jab we had that conversation vaha baithke,WhatsApp Chat with sehersha
2023-02-18 01:20:00,sehersha,tujhe zyaada pyaar tha,WhatsApp Chat with sehersha
2023-02-18 01:20:00,Ayush,You said you wanted to talk,WhatsApp Chat with sehersha
2023-02-18 01:21:00,sehersha,how was i supposed to make you hate me,WhatsApp Chat with sehersha
2023-02-18 01:21:00,sehersha,kya karti main,WhatsApp Chat with sehersha
2023-02-18 01:21:00,Ayush,aise bas verdict deke chali gayi,WhatsApp Chat with sehersha
2023-02-18 01:21:00,sehersha,yea,WhatsApp Chat with sehersha
2023-02-18 01:21:00,sehersha,toh obviously,WhatsApp Chat with sehersha
2023-02-18 01:22:00,Ayush,you didn't have to make me hate you,WhatsApp Chat with sehersha
2023-02-18 01:22:00,sehersha,i really fid,WhatsApp Chat with sehersha
2023-02-18 01:22:00,Ayush,why,WhatsApp Chat with sehersha
2023-02-18 01:22:00,Ayush,that was the only way out,WhatsApp Chat with sehersha
2023-02-18 01:22:00,sehersha,we wouldn't have moved past that otherwise,WhatsApp Chat with sehersha
2023-02-18 01:23:00,Ayush,we moved past that in a pretty bad way,WhatsApp Chat with sehersha
2023-02-18 01:23:00,sehersha,you were not really together,WhatsApp Chat with sehersha
2023-02-18 01:23:00,sehersha,otherwise you could have told me,WhatsApp Chat with sehersha
2023-02-18 01:23:00,Ayush,and even after that class mai i was the one who asked you are you okay,WhatsApp Chat with sehersha
2023-02-18 01:23:00,Ayush,wdym,WhatsApp Chat with sehersha
2023-02-18 01:24:00,Ayush,you could've told me honestly ekto sab kuch nahito kuch nahi but you didn't to avoid chaos,WhatsApp Chat with sehersha
2023-02-18 01:24:00,Ayush,I'm sure we would've talked it through,WhatsApp Chat with sehersha
2023-02-18 01:24:00,sehersha,you were in pieces,WhatsApp Chat with sehersha
2023-02-18 01:25:00,sehersha,I don't think either one of us was mature enough at that point,WhatsApp Chat with sehersha
2023-02-18 01:25:00,Ayush,nor we shared it with mature friends,WhatsApp Chat with sehersha
2023-02-18 01:25:00,sehersha,yea i guess,WhatsApp Chat with sehersha
2023-02-18 01:26:00,Ayush,suckssuckssucks,WhatsApp Chat with sehersha
2023-02-18 09:08:00,sehersha,no it doesn't,WhatsApp Chat with sehersha
2023-02-18 09:09:00,sehersha,"if we would have dated, we wouldn't have been able to be friends or whatever we are rn because it would have ended dirtier",WhatsApp Chat with sehersha
2023-02-18 09:35:00,Ayush,I guess,WhatsApp Chat with sehersha
2023-02-19 17:14:00,Ayush,WOW,WhatsApp Chat with sehersha
2023-02-19 17:14:00,sehersha,to save himself from the storm,WhatsApp Chat with sehersha
2023-02-19 17:14:00,Ayush,Cloak,WhatsApp Chat with sehersha
2023-02-19 17:14:00,Ayush,Kidhar,WhatsApp Chat with sehersha
2023-02-19 17:14:00,Ayush,Se mila,WhatsApp Chat with sehersha
2023-02-19 17:14:00,sehersha,pehena hua hai usne,WhatsApp Chat with sehersha
2023-02-19 17:14:00,Ayush,aur uske andar chup gaya?,WhatsApp Chat with sehersha
2023-02-19 17:14:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-19 17:15:00,sehersha,yes,WhatsApp Chat with sehersha
2023-02-19 17:15:00,Ayush,Aur caliban didn't realise,WhatsApp Chat with sehersha
2023-02-19 17:15:00,Ayush,Trinculo hid in calibans cloak????,WhatsApp Chat with sehersha
2023-02-19 17:15:00,sehersha,can we not get into the gayness right now,WhatsApp Chat with sehersha
2023-02-19 17:15:00,sehersha,yes,WhatsApp Chat with sehersha
2023-02-19 17:17:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-19 17:17:00,sehersha,<Media omitted>,WhatsApp Chat with sehersha
2023-02-19 17:28:00,Ayush,what is this bullshit,WhatsApp Chat with sehersha
2023-02-19 18:00:00,sehersha,just go through it,WhatsApp Chat with sehersha
2023-02-19 18:05:00,Ayush,okay,WhatsApp Chat with sehersha
2023-02-19 18:05:00,Ayush,gonzalos utopian society wala question,WhatsApp Chat with sehersha
2023-02-19 18:05:00,Ayush,For sure aayega,WhatsApp Chat with sehersha
